Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Median Gross Rents,Year
38865,4585.0,44.3,31632.0,19340.0,807.0,17.600872410032714,526.0,2015
38866,12746.0,38.0,52063.0,24514.0,1463.0,11.478110779852503,512.0,2015
38868,5549.0,35.1,34248.0,16926.0,1031.0,18.57992431068661,596.0,2015
38869,526.0,24.0,35469.0,12497.0,96.0,18.250950570342205,775.0,2015
38870,2668.0,43.5,41857.0,21243.0,260.0,9.745127436281859,562.0,2015
38871,1923.0,35.3,51125.0,21312.0,170.0,8.840353614144567,725.0,2015
38873,2842.0,44.4,34149.0,16314.0,544.0,19.141449683321603,530.0,2015
38876,1341.0,42.5,32143.0,17028.0,256.0,19.090231170768085,532.0,2015
38878,3090.0,37.8,30975.0,15902.0,684.0,22.135922330097088,585.0,2015
38879,882.0,27.6,22435.0,10665.0,465.0,52.72108843537415,593.0,2015
38901,18568.0,39.8,32221.0,18876.0,4141.0,22.301809564842742,587.0,2015
38913,256.0,55.1,46250.0,28188.0,35.0,13.671875,-666666666.0,2015
38914,548.0,37.0,31250.0,14031.0,88.0,16.05839416058394,668.0,2015
38915,3724.0,43.3,29972.0,19589.0,972.0,26.100966702470462,487.0,2015
38916,5282.0,41.1,28003.0,15740.0,1725.0,32.658084059068536,489.0,2015
38917,2994.0,53.8,35012.0,23666.0,526.0,17.568470273881097,556.0,2015
38920,380.0,55.4,34063.0,27774.0,64.0,16.842105263157894,-666666666.0,2015
38921,2874.0,41.2,33438.0,18829.0,607.0,21.120389700765482,445.0,2015
38922,3172.0,48.8,31469.0,19452.0,607.0,19.136191677175283,461.0,2015
38923,1670.0,44.7,27167.0,14220.0,472.0,28.263473053892216,-666666666.0,2015
38924,826.0,41.3,15341.0,12033.0,423.0,51.210653753026634,444.0,2015
38925,2469.0,40.0,37455.0,17071.0,803.0,32.52328878088295,632.0,2015
38927,988.0,38.9,27969.0,18314.0,377.0,38.1578947368421,-666666666.0,2015
38928,143.0,15.5,31250.0,6448.0,84.0,58.74125874125874,384.0,2015
38929,1220.0,39.0,18271.0,14669.0,250.0,20.491803278688526,-666666666.0,2015
38930,24919.0,34.9,26380.0,16302.0,9561.0,38.36831333520607,535.0,2015
38940,1896.0,47.5,40559.0,30899.0,269.0,14.18776371308017,810.0,2015
38941,4947.0,25.7,22537.0,10008.0,1820.0,36.78997372144734,609.0,2015
38943,246.0,31.4,107847.0,34887.0,0.0,0.0,-666666666.0,2015
38945,22.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0,2015
38946,336.0,30.7,23162.0,10605.0,182.0,54.166666666666664,675.0,2015
38947,560.0,49.5,28250.0,21902.0,243.0,43.392857142857146,-666666666.0,2015
38948,2462.0,48.1,31791.0,18666.0,501.0,20.34930950446791,504.0,2015
38951,1362.0,40.3,30729.0,14225.0,271.0,19.897209985315712,804.0,2015
38952,618.0,32.5,29514.0,16945.0,163.0,26.375404530744337,720.0,2015
38953,580.0,35.7,63203.0,25821.0,41.0,7.068965517241379,-666666666.0,2015
38954,1321.0,34.5,18267.0,8926.0,747.0,56.54806964420893,584.0,2015
38957,508.0,44.7,50750.0,24487.0,105.0,20.669291338582678,,2015
38958,34.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0,2015
38961,703.0,28.8,47907.0,17848.0,48.0,6.827880512091038,-666666666.0,2015
38963,8148.0,32.7,27102.0,9044.0,1060.0,13.009327442317133,582.0,2015
38964,167.0,51.2,80903.0,26047.0,12.0,7.18562874251497,515.0,2015
38965,8701.0,39.8,37461.0,19674.0,1551.0,17.825537294563844,520.0,2015
38966,508.0,39.8,29688.0,14760.0,95.0,18.700787401574804,683.0,2015
38967,6998.0,38.5,30752.0,18398.0,2013.0,28.765361531866247,504.0,2015
39038,6492.0,32.7,21935.0,12498.0,2543.0,39.17128773875539,545.0,2015
39039,1505.0,55.8,42328.0,25823.0,276.0,18.33887043189369,673.0,2015
39040,3994.0,35.5,35843.0,18303.0,572.0,14.321482223335002,587.0,2015
39041,3614.0,46.8,38132.0,19289.0,678.0,18.76037631433315,487.0,2015
39042,36159.0,39.0,65403.0,29892.0,3048.0,8.429436654774745,899.0,2015
39044,3812.0,45.1,43736.0,23951.0,369.0,9.679958027282266,593.0,2015
39045,1226.0,34.1,29904.0,17737.0,252.0,20.554649265905383,-666666666.0,2015
39046,27359.0,34.9,42763.0,20988.0,7617.0,27.84092985854746,692.0,2015
39047,38290.0,36.3,77102.0,35078.0,2467.0,6.442935492295638,1185.0,2015
39051,16328.0,34.9,33661.0,17229.0,4464.0,27.33953944145027,616.0,2015
39054,415.0,29.6,41333.0,12358.0,136.0,32.7710843373494,466.0,2015
39056,26218.0,36.1,57845.0,27319.0,3877.0,14.78755053779846,915.0,2015
39057,1840.0,32.1,25132.0,11124.0,774.0,42.06521739130435,771.0,2015
39059,11910.0,38.6,34137.0,16991.0,3741.0,31.410579345088163,745.0,2015
39061,80.0,34.1,-666666666.0,23458.0,0.0,0.0,-666666666.0,2015
39062,422.0,47.7,35114.0,17861.0,126.0,29.85781990521327,594.0,2015
39063,3924.0,32.4,25000.0,11543.0,1646.0,41.946992864424054,574.0,2015
39066,4575.0,38.2,40938.0,18938.0,1262.0,27.584699453551913,551.0,2015
39067,1544.0,40.5,43839.0,20671.0,226.0,14.637305699481866,616.0,2015
39069,5989.0,34.1,18804.0,10253.0,3017.0,50.37568876273168,414.0,2015
39071,5896.0,39.8,50280.0,26998.0,1240.0,21.03120759837178,605.0,2015
39073,19331.0,39.5,50562.0,22812.0,2183.0,11.292742227510217,740.0,2015
39074,14657.0,35.4,32794.0,17444.0,4131.0,28.184485228900865,606.0,2015
39079,1915.0,26.1,22212.0,10318.0,530.0,27.676240208877285,563.0,2015
39082,1513.0,27.2,32134.0,13397.0,490.0,32.38598810310641,-666666666.0,2015
39083,10039.0,38.5,32830.0,16926.0,2789.0,27.78165155892021,612.0,2015
39086,1723.0,27.8,24219.0,12961.0,464.0,26.929773650609402,769.0,2015
39088,183.0,48.1,73056.0,16225.0,0.0,0.0,-666666666.0,2015
39090,13785.0,39.0,33241.0,21223.0,3609.0,26.18063112078346,563.0,2015
39092,3197.0,38.2,31884.0,17645.0,810.0,25.33625273694088,655.0,2015
39094,3721.0,40.6,33246.0,18001.0,1035.0,27.815103466809997,525.0,2015
39095,7699.0,34.6,21175.0,13090.0,3024.0,39.27782828938823,516.0,2015
39096,1657.0,23.8,21149.0,9220.0,530.0,31.985515992757996,-666666666.0,2015
39097,392.0,54.2,25809.0,24919.0,125.0,31.887755102040817,441.0,2015
39108,2117.0,43.4,29704.0,16107.0,625.0,29.522909777987717,717.0,2015
39110,39909.0,39.8,97947.0,45969.0,1502.0,3.7635621037861133,1303.0,2015
39111,9804.0,34.8,32538.0,18513.0,2471.0,25.203998368013057,622.0,2015
39113,634.0,34.2,14632.0,6576.0,156.0,24.605678233438486,303.0,2015
39114,9860.0,37.0,36193.0,17603.0,2213.0,22.44421906693712,642.0,2015
39115,25.0,39.5,-666666666.0,8252.0,25.0,100.0,-666666666.0,2015
39116,1935.0,46.6,40435.0,25902.0,342.0,17.674418604651162,732.0,2015
39117,10571.0,37.4,34150.0,18075.0,2508.0,23.72528616024974,664.0,2015
39119,6686.0,37.5,30154.0,16005.0,1884.0,28.178282979359857,488.0,2015
39120,32148.0,40.4,28764.0,17853.0,9017.0,28.048401144705736,585.0,2015
39140,2222.0,38.7,38730.0,20150.0,560.0,25.202520252025202,705.0,2015
39144,1072.0,36.1,22798.0,10761.0,536.0,50.0,437.0,2015
39145,4498.0,47.4,42059.0,22712.0,731.0,16.25166740773677,716.0,2015
39146,2160.0,47.0,26847.0,15820.0,704.0,32.592592592592595,466.0,2015
39149,1419.0,43.3,27951.0,19117.0,644.0,45.384073291050036,-666666666.0,2015
39150,5661.0,37.3,23908.0,13591.0,2486.0,43.91450273803215,577.0,2015
39152,1322.0,37.5,47685.0,19230.0,300.0,22.692889561270803,569.0,2015
39153,4083.0,41.1,31351.0,18885.0,1017.0,24.90815576781778,613.0,2015
39154,9978.0,38.5,61280.0,23418.0,819.0,8.2080577269994,703.0,2015
39156,283.0,47.7,42147.0,29670.0,48.0,16.96113074204947,-666666666.0,2015
39157,24793.0,33.9,56448.0,34823.0,2480.0,10.002823377566248,971.0,2015
39159,3464.0,40.3,26903.0,15708.0,1080.0,31.17782909930716,517.0,2015
39160,2485.0,47.5,22895.0,14361.0,903.0,36.33802816901409,544.0,2015
39162,59.0,58.2,20417.0,20000.0,16.0,27.11864406779661,-666666666.0,2015
39166,582.0,38.5,23281.0,11736.0,243.0,41.75257731958763,239.0,2015
39167,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,2015
39168,7321.0,34.3,31303.0,16817.0,2361.0,32.24969266493648,638.0,2015
39169,2792.0,29.5,15873.0,9277.0,1650.0,59.097421203438394,340.0,2015
39170,10593.0,43.5,55833.0,25378.0,910.0,8.590578684036627,682.0,2015
39174,688.0,20.6,38875.0,3217.0,13.0,1.8895348837209303,-666666666.0,2015
39175,3974.0,43.1,32877.0,19638.0,852.0,21.43935581278309,763.0,2015
39176,2033.0,42.3,36167.0,15907.0,485.0,23.85636989670438,387.0,2015
39177,63.0,58.8,49821.0,30640.0,0.0,0.0,-666666666.0,2015
39179,1518.0,38.5,39659.0,18825.0,334.0,22.00263504611331,-666666666.0,2015
39180,33365.0,37.5,40407.0,21625.0,7839.0,23.49468005394875,697.0,2015
39183,14372.0,38.3,43454.0,24114.0,2881.0,20.04592262733092,636.0,2015
39189,4585.0,29.3,37500.0,19059.0,1217.0,26.543075245365323,468.0,2015
39191,7585.0,38.9,37908.0,19872.0,1138.0,15.003295978905735,607.0,2015
39192,1324.0,48.9,22284.0,17609.0,417.0,31.49546827794562,683.0,2015
39193,853.0,51.4,-666666666.0,8313.0,68.0,7.971864009378663,-666666666.0,2015
39194,20619.0,34.8,24277.0,13233.0,6765.0,32.80954459479121,567.0,2015
39201,512.0,33.3,40735.0,30457.0,134.0,26.171875,929.0,2015
39202,8262.0,29.0,31962.0,23675.0,1632.0,19.753086419753085,686.0,2015
39203,6316.0,28.5,16794.0,9467.0,2487.0,39.37618746041799,613.0,2015
39204,20038.0,27.2,26932.0,12001.0,7999.0,39.919153608144526,710.0,2015
39206,25258.0,34.1,31943.0,19382.0,7165.0,28.367249980204292,765.0,2015
39208,32366.0,34.1,44624.0,19278.0,4162.0,12.859173206451214,798.0,2015
39209,28530.0,32.3,24468.0,13070.0,11086.0,38.85734314756397,718.0,2015
39211,25141.0,34.1,55899.0,35677.0,3801.0,15.118730360765284,939.0,2015
39212,33517.0,30.8,39775.0,17753.0,7810.0,23.301608139153267,848.0,2015
39213,22590.0,37.0,23384.0,13419.0,9147.0,40.49136786188579,628.0,2015
39216,3037.0,48.3,42112.0,38595.0,602.0,19.822192953572603,671.0,2015
39217,1138.0,20.3,-666666666.0,1186.0,0.0,0.0,-666666666.0,2015
39218,7330.0,33.9,47426.0,21017.0,883.0,12.046384720327422,880.0,2015
39232,6943.0,34.3,46563.0,33855.0,664.0,9.563589226559124,954.0,2015
39269,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,2015
39272,12915.0,34.2,57109.0,24478.0,1390.0,10.762679055361982,1061.0,2015
39301,25909.0,37.9,32282.0,19816.0,6525.0,25.184298892276814,655.0,2015
39305,20068.0,42.0,51536.0,31163.0,2831.0,14.107036077337055,770.0,2015
39307,18964.0,33.8,28675.0,13860.0,5921.0,31.22231596709555,651.0,2015
39309,487.0,21.7,-666666666.0,12585.0,0.0,0.0,-666666666.0,2015
39320,2036.0,41.4,64233.0,27486.0,134.0,6.581532416502947,786.0,2015
39322,1371.0,36.5,36218.0,20687.0,346.0,25.23705324580598,-666666666.0,2015
39323,1402.0,38.7,36755.0,18651.0,148.0,10.556348074179743,719.0,2015
39325,6035.0,36.2,48724.0,24280.0,639.0,10.588235294117647,546.0,2015
39327,4411.0,31.9,57837.0,24807.0,857.0,19.42870097483564,592.0,2015
39328,4429.0,41.3,31420.0,14280.0,975.0,22.013998645292393,500.0,2015
39330,2504.0,40.7,51676.0,27329.0,306.0,12.220447284345047,625.0,2015
39332,1641.0,36.7,39286.0,17547.0,393.0,23.948811700182816,589.0,2015
39335,3208.0,45.7,31250.0,20019.0,446.0,13.902743142144638,939.0,2015
39336,1041.0,50.1,33843.0,17476.0,112.0,10.758885686839577,-666666666.0,2015
39337,1842.0,39.6,33467.0,19418.0,273.0,14.82084690553746,367.0,2015
39338,3706.0,38.4,29590.0,18807.0,605.0,16.324878575283325,588.0,2015
39339,15407.0,40.2,33022.0,19008.0,4887.0,31.719348348153435,591.0,2015
39341,7176.0,34.7,29398.0,13238.0,2737.0,38.14102564102564,522.0,2015
39342,1374.0,31.1,37670.0,18420.0,403.0,29.33042212518195,826.0,2015
39345,6479.0,39.5,35694.0,23220.0,1402.0,21.639141842876988,535.0,2015
39346,2164.0,44.0,36912.0,21049.0,297.0,13.724584103512015,570.0,2015
39347,1622.0,48.3,26964.0,18356.0,631.0,38.902589395807645,535.0,2015
39350,25525.0,34.9,36783.0,18587.0,5818.0,22.79333986287953,614.0,2015
39352,377.0,55.4,40202.0,30751.0,19.0,5.039787798408488,-666666666.0,2015
39354,1880.0,40.3,32188.0,18491.0,292.0,15.53191489361702,760.0,2015
39355,6685.0,43.4,33691.0,18295.0,1476.0,22.079281974569934,533.0,2015
39358,2050.0,22.8,20893.0,10785.0,910.0,44.390243902439025,282.0,2015
39359,314.0,31.5,58500.0,24454.0,72.0,22.929936305732483,725.0,2015
39360,4167.0,35.0,30859.0,18506.0,1105.0,26.517878569714423,545.0,2015
39361,1488.0,45.1,23373.0,19758.0,470.0,31.586021505376344,,2015
39362,2669.0,42.0,24531.0,15029.0,1064.0,39.865118021730986,466.0,2015
39363,1754.0,45.9,30816.0,21172.0,262.0,14.937286202964652,587.0,2015
39364,3847.0,36.3,49100.0,17340.0,728.0,18.923836755913698,-666666666.0,2015
39365,6787.0,41.5,30268.0,17422.0,1735.0,25.5635774274348,539.0,2015
39366,1486.0,32.3,30781.0,15846.0,519.0,34.92597577388964,-666666666.0,2015
39367,14505.0,38.3,32179.0,20993.0,3921.0,27.03205791106515,506.0,2015
39401,43905.0,30.1,27445.0,17264.0,15851.0,36.10294955016513,675.0,2015
39402,42326.0,33.4,54776.0,30944.0,7361.0,17.39120162547843,885.0,2015
39406,2069.0,19.8,-666666666.0,2894.0,0.0,0.0,-666666666.0,2015
17022,29395.0,40.4,59463.0,28259.0,1838.0,6.252764075523048,905.0,2015
17023,3726.0,39.3,48819.0,24518.0,510.0,13.687600644122384,627.0,2015
17024,1830.0,43.6,63750.0,30589.0,186.0,10.163934426229508,725.0,2015
17025,17314.0,39.6,65097.0,33776.0,1277.0,7.375534249740094,821.0,2015
17026,3924.0,41.0,59564.0,24510.0,544.0,13.863404689092762,530.0,2015
17027,2250.0,20.6,65673.0,17535.0,7.0,0.3111111111111111,1118.0,2015
17028,3460.0,45.6,56932.0,28753.0,106.0,3.0635838150289016,807.0,2015
17029,459.0,31.9,45083.0,18051.0,92.0,20.043572984749456,-666666666.0,2015
17030,899.0,41.1,45694.0,21888.0,81.0,9.010011123470523,661.0,2015
17032,8331.0,45.1,55844.0,25938.0,587.0,7.045972872404273,585.0,2015
17033,17649.0,42.0,58494.0,35485.0,3218.0,18.23332766728993,899.0,2015
17034,2249.0,40.0,40897.0,23476.0,357.0,15.873721654068476,711.0,2015
17035,824.0,47.5,43438.0,20085.0,104.0,12.62135922330097,518.0,2015
17036,21792.0,41.1,71290.0,43833.0,1413.0,6.484030837004405,984.0,2015
17037,966.0,40.2,58281.0,26691.0,127.0,13.146997929606625,1025.0,2015
17038,8650.0,37.7,64555.0,25516.0,401.0,4.635838150289017,842.0,2015
17039,21.0,16.9,-666666666.0,,0.0,0.0,-666666666.0,2015
17040,2388.0,46.1,61593.0,27612.0,182.0,7.6214405360134005,803.0,2015
17041,133.0,18.5,33393.0,12578.0,0.0,0.0,-666666666.0,2015
17042,36829.0,42.9,57479.0,28435.0,4271.0,11.59683944717478,793.0,2015
17043,5825.0,39.1,42920.0,34767.0,865.0,14.849785407725323,827.0,2015
17044,21077.0,44.0,36901.0,20161.0,3453.0,16.382786924135313,614.0,2015
17045,3107.0,42.6,54250.0,26233.0,224.0,7.209526874798842,544.0,2015
17046,31040.0,38.0,44343.0,21402.0,6283.0,20.241623711340207,652.0,2015
17047,2869.0,33.5,46324.0,19422.0,393.0,13.698152666434298,647.0,2015
17048,3966.0,38.1,45982.0,21405.0,671.0,16.91880988401412,686.0,2015
17049,3302.0,35.2,45887.0,22267.0,714.0,21.623258631132646,788.0,2015
17050,34994.0,43.4,80523.0,40580.0,1581.0,4.517917357261245,1050.0,2015
17051,4655.0,45.1,45431.0,21208.0,491.0,10.547798066595059,565.0,2015
17052,1436.0,45.9,47109.0,21567.0,142.0,9.88857938718663,605.0,2015
17053,4881.0,43.5,63210.0,30532.0,245.0,5.0194632247490265,906.0,2015
17055,35537.0,43.9,61806.0,36049.0,1850.0,5.205841798688691,961.0,2015
17056,75.0,46.5,47596.0,31400.0,3.0,4.0,-666666666.0,2015
17057,22091.0,40.2,52163.0,25513.0,2702.0,12.231225385903763,813.0,2015
17058,1908.0,40.1,42500.0,20759.0,242.0,12.683438155136269,556.0,2015
17059,7904.0,44.6,51658.0,22169.0,953.0,12.057186234817813,573.0,2015
17060,1251.0,42.9,35333.0,18565.0,234.0,18.705035971223023,620.0,2015
17061,6931.0,46.9,50924.0,26028.0,515.0,7.430385225797143,658.0,2015
17062,3995.0,42.7,58333.0,28035.0,318.0,7.9599499374217775,630.0,2015
17063,3334.0,42.7,48708.0,21091.0,449.0,13.467306538692261,649.0,2015
17064,523.0,62.3,81250.0,56288.0,37.0,7.074569789674952,927.0,2015
17065,4162.0,42.4,53056.0,27372.0,219.0,5.261893320518981,690.0,2015
17066,5380.0,43.4,31447.0,19134.0,1258.0,23.382899628252787,487.0,2015
17067,14195.0,39.7,52671.0,24754.0,620.0,4.367735117999295,817.0,2015
17068,4506.0,40.2,58255.0,25089.0,405.0,8.988015978695072,871.0,2015
17069,111.0,49.9,47917.0,30584.0,9.0,8.108108108108109,675.0,2015
17070,15688.0,40.7,58305.0,31801.0,1115.0,7.107343192248853,820.0,2015
17071,132.0,48.4,32188.0,21521.0,5.0,3.787878787878788,625.0,2015
17072,35.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0,2015
17073,5375.0,35.7,62395.0,24567.0,779.0,14.493023255813954,882.0,2015
17074,7124.0,40.5,54478.0,25805.0,952.0,13.363279056709713,658.0,2015
17075,115.0,54.8,21806.0,13699.0,50.0,43.47826086956522,675.0,2015
17078,21023.0,43.8,59891.0,32532.0,1079.0,5.132473957094611,878.0,2015
17080,280.0,39.1,54444.0,21129.0,60.0,21.428571428571427,725.0,2015
17081,238.0,50.3,27721.0,28043.0,15.0,6.302521008403361,-666666666.0,2015
17082,3453.0,44.5,47212.0,23431.0,381.0,11.03388357949609,608.0,2015
17084,4446.0,46.4,45000.0,25526.0,890.0,20.01799370220423,752.0,2015
17086,2284.0,43.2,46217.0,22215.0,223.0,9.763572679509632,592.0,2015
17087,3037.0,36.1,56964.0,24533.0,263.0,8.659861705630556,796.0,2015
17088,974.0,29.1,69954.0,28418.0,7.0,0.7186858316221766,936.0,2015
17090,5505.0,42.4,55100.0,27577.0,420.0,7.629427792915531,699.0,2015
17093,1099.0,39.9,57120.0,22856.0,155.0,14.103730664240219,1092.0,2015
17094,2836.0,41.0,51667.0,23166.0,266.0,9.379407616361071,492.0,2015
17097,850.0,41.8,37125.0,20153.0,138.0,16.235294117647058,718.0,2015
17098,2297.0,44.6,45733.0,22767.0,328.0,14.279494993469743,594.0,2015
17099,1209.0,47.4,49643.0,21711.0,178.0,14.722911497105045,695.0,2015
17101,1988.0,41.5,28615.0,25999.0,662.0,33.29979879275654,751.0,2015
17102,8434.0,35.2,36443.0,30859.0,2008.0,23.80839459331278,746.0,2015
17103,10946.0,34.0,33438.0,17536.0,2996.0,27.370729033436874,767.0,2015
17104,20513.0,30.3,30807.0,15855.0,7284.0,35.509189294593675,747.0,2015
17109,23380.0,38.0,49341.0,26341.0,2067.0,8.840889649272883,895.0,2015
17110,24715.0,38.3,56295.0,28764.0,3588.0,14.51749949423427,954.0,2015
17111,32429.0,39.9,65864.0,31973.0,2357.0,7.268185883005952,917.0,2015
17112,34375.0,44.1,75735.0,37972.0,2095.0,6.094545454545455,979.0,2015
17113,10782.0,34.4,45819.0,19236.0,1991.0,18.465961788165462,834.0,2015
17120,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,2015
17201,25679.0,36.6,44223.0,21791.0,5166.0,20.11760582577203,794.0,2015
17202,30801.0,43.5,65139.0,31346.0,1798.0,5.837472809324373,870.0,2015
17210,142.0,45.5,92381.0,43750.0,0.0,0.0,-666666666.0,2015
17211,364.0,50.0,40750.0,26424.0,51.0,14.010989010989011,688.0,2015
17212,803.0,37.5,60714.0,23522.0,107.0,13.325031133250311,571.0,2015
17213,645.0,42.3,43889.0,22178.0,80.0,12.4031007751938,617.0,2015
17214,1090.0,45.5,43289.0,28781.0,104.0,9.541284403669724,701.0,2015
17215,229.0,47.3,46563.0,20290.0,30.0,13.100436681222707,438.0,2015
17217,164.0,38.4,52750.0,16510.0,56.0,34.146341463414636,1025.0,2015
17219,537.0,28.1,45469.0,14246.0,238.0,44.320297951582866,-666666666.0,2015
17220,345.0,29.4,50750.0,21483.0,27.0,7.826086956521739,,2015
17221,556.0,45.7,38542.0,19541.0,46.0,8.273381294964029,830.0,2015
17222,10521.0,48.9,54623.0,27393.0,1079.0,10.255679117954568,767.0,2015
17223,320.0,40.1,45625.0,21605.0,56.0,17.5,593.0,2015
17224,2085.0,44.1,49063.0,23237.0,161.0,7.721822541966427,711.0,2015
17225,20140.0,39.1,65054.0,27528.0,1252.0,6.216484607745779,885.0,2015
17228,1305.0,37.7,43958.0,21004.0,269.0,20.613026819923373,589.0,2015
17229,1322.0,43.0,48359.0,20680.0,165.0,12.48108925869894,756.0,2015
17233,5173.0,42.7,45908.0,23804.0,581.0,11.231393775372124,619.0,2015
17235,651.0,40.4,52112.0,22264.0,312.0,47.92626728110599,914.0,2015
17236,7831.0,43.3,53862.0,25351.0,538.0,6.8701315285404165,800.0,2015
17237,2058.0,30.2,61806.0,20056.0,159.0,7.725947521865889,788.0,2015
17238,1602.0,45.7,50952.0,23406.0,153.0,9.55056179775281,667.0,2015
17239,216.0,39.7,56250.0,23417.0,10.0,4.62962962962963,-666666666.0,2015
17240,3589.0,37.3,59907.0,22950.0,311.0,8.66536639732516,868.0,2015
17241,11423.0,41.9,56060.0,25921.0,942.0,8.246520178587062,814.0,2015
17243,1730.0,29.9,44732.0,20982.0,346.0,20.0,593.0,2015
17244,2380.0,41.2,57656.0,26940.0,173.0,7.26890756302521,978.0,2015
17246,157.0,55.4,57019.0,31503.0,0.0,0.0,-666666666.0,2015
17247,450.0,81.7,70781.0,32368.0,17.0,3.7777777777777777,1198.0,2015
17249,344.0,43.5,41250.0,18651.0,23.0,6.686046511627907,792.0,2015
17250,138.0,62.1,-666666666.0,22528.0,0.0,0.0,-666666666.0,2015
17251,199.0,45.4,56250.0,24809.0,0.0,0.0,-666666666.0,2015
17252,3547.0,44.6,46932.0,24065.0,695.0,19.594023118127996,833.0,2015
17253,290.0,37.2,52500.0,20921.0,41.0,14.137931034482758,550.0,2015
17254,5.0,33.5,-666666666.0,14480.0,2.0,40.0,-666666666.0,2015
17255,1052.0,45.5,48456.0,24867.0,151.0,14.35361216730038,696.0,2015
17257,29359.0,28.8,45343.0,22444.0,6303.0,21.468714874484824,821.0,2015
17260,1263.0,42.5,42193.0,19667.0,83.0,6.571654790182106,769.0,2015
17261,257.0,58.7,-666666666.0,9653.0,0.0,0.0,-666666666.0,2015
17262,1595.0,33.2,43333.0,18059.0,459.0,28.77742946708464,731.0,2015
17263,452.0,55.3,66707.0,38660.0,0.0,0.0,-666666666.0,2015
17264,2180.0,46.9,43702.0,23079.0,248.0,11.376146788990825,570.0,2015
17265,627.0,32.5,51250.0,19327.0,129.0,20.574162679425836,927.0,2015
17266,517.0,40.6,63958.0,26759.0,16.0,3.094777562862669,805.0,2015
17267,2683.0,44.9,56583.0,25342.0,235.0,8.758852031308237,760.0,2015
17268,28685.0,40.8,50969.0,25218.0,3232.0,11.267212829004706,737.0,2015
17270,184.0,39.6,56250.0,25435.0,0.0,0.0,-666666666.0,2015
17271,270.0,51.3,40417.0,23556.0,20.0,7.407407407407407,-666666666.0,2015
17272,342.0,41.0,25526.0,18870.0,81.0,23.68421052631579,-666666666.0,2015
17301,3881.0,43.4,62197.0,25581.0,399.0,10.280855449626385,967.0,2015
17302,2906.0,40.0,64519.0,28658.0,345.0,11.87198898830007,972.0,2015
17304,3021.0,41.7,62277.0,27750.0,271.0,8.970539556438265,836.0,2015
17306,378.0,32.5,57292.0,19590.0,80.0,21.164021164021165,1131.0,2015
17307,5955.0,43.5,58710.0,27491.0,542.0,9.10159529806885,817.0,2015
17309,1972.0,49.3,41436.0,21244.0,186.0,9.432048681541582,755.0,2015
17313,11018.0,44.3,57157.0,26076.0,1346.0,12.216373207478672,823.0,2015
17314,5827.0,38.9,53033.0,23291.0,900.0,15.445340655568904,808.0,2015
17315,26054.0,41.8,60170.0,28095.0,1789.0,6.866508021800875,850.0,2015
17316,8265.0,41.8,67926.0,29982.0,374.0,4.5251058681185725,843.0,2015
17317,933.0,32.3,41397.0,19511.0,179.0,19.185423365487676,777.0,2015
17318,317.0,35.4,38527.0,16987.0,0.0,0.0,,2015
17319,11352.0,37.3,65526.0,28399.0,979.0,8.624031007751938,1009.0,2015
17320,7859.0,43.5,69672.0,32542.0,348.0,4.428044280442805,856.0,2015
17321,2323.0,43.3,67772.0,29670.0,171.0,7.361170899698665,867.0,2015
17322,6203.0,42.9,59967.0,25394.0,592.0,9.5437691439626,1284.0,2015
17324,3846.0,48.4,59181.0,29571.0,351.0,9.126365054602184,627.0,2015
17325,28511.0,41.9,58037.0,27763.0,3069.0,10.764266423485672,810.0,2015
17327,7410.0,47.3,62599.0,30138.0,524.0,7.0715249662618085,875.0,2015
17329,2518.0,45.7,83029.0,32589.0,30.0,1.1914217633042097,934.0,2015
17331,50717.0,41.9,59361.0,27987.0,4564.0,8.998954985507817,816.0,2015
17339,7160.0,45.7,76090.0,38694.0,339.0,4.73463687150838,888.0,2015
17340,11170.0,41.8,62650.0,28481.0,615.0,5.505819158460161,795.0,2015
17343,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,2015
17344,3671.0,37.8,43125.0,21966.0,178.0,4.848815036774721,865.0,2015
17345,7612.0,42.2,56350.0,27514.0,695.0,9.130320546505517,787.0,2015
17347,6424.0,38.7,70411.0,27835.0,384.0,5.9775840597758405,841.0,2015
17349,7523.0,44.9,82614.0,35382.0,187.0,2.485710487837299,951.0,2015
17350,13009.0,42.0,57257.0,23704.0,1675.0,12.87570143746637,955.0,2015
17352,1212.0,45.3,54750.0,26508.0,81.0,6.683168316831683,851.0,2015
17353,3217.0,48.0,62609.0,32918.0,214.0,6.652160397886229,851.0,2015
17355,216.0,40.6,57500.0,25565.0,33.0,15.277777777777779,825.0,2015
17356,21743.0,40.3,57530.0,27018.0,1776.0,8.16814606999954,816.0,2015
17360,6040.0,40.4,73472.0,34104.0,339.0,5.612582781456954,942.0,2015
17361,5903.0,44.4,72689.0,34354.0,172.0,2.9137726579705236,832.0,2015
17362,13795.0,42.8,65794.0,29443.0,761.0,5.516491482421167,708.0,2015
